=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-7_15-0-28
====================================================================================
15:0:28 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
15:0:28 | [PermissionManager] Perm (FreeCamera) has been registered!
15:0:28 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
15:0:28 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
15:0:28 | [PermissionManager] Perm (MenuServerManager) has been registered!
15:0:28 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
15:0:28 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
15:0:28 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
15:0:28 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
15:0:28 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
15:0:28 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
15:0:28 | [PermissionManager] Perm (MenuObjectManager) has been registered!
15:0:28 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
15:0:28 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
15:0:28 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
15:0:28 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
15:0:28 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
15:0:28 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
15:0:28 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
15:0:28 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
15:0:28 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
15:0:28 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
15:0:28 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
15:0:28 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
15:0:28 | [PermissionManager] Perm (MenuBansManager) has been registered!
15:0:28 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
15:0:28 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
15:0:28 | [PermissionManager] Perm (MenuWebHooks) has been registered!
15:0:28 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
15:0:28 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
15:0:28 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
15:0:28 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
15:0:28 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
15:0:28 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
15:0:28 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
15:0:28 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
15:0:28 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
15:0:28 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
15:0:28 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
15:0:28 | Building Sets Loaded: 0
15:0:28 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
15:0:28 | [PermissionManager] Adding Super Admin (76561198253386609)
15:0:28 | [PermissionManager] Adding Super Admin (76561198442072760)
15:0:28 | [PermissionManager] Adding Super Admin (76561198950594742)
15:0:28 | [PermissionManager] Loaded UserGroups.json
15:0:28 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
15:1:5 | Player "Lermen" (steamId=76561198074146401) connected to server!
15:1:12 | Player "SANTANA" (steamId=76561199228878387) connected to server!
15:1:36 | Player "Lermen" (steamId=76561198074146401) connected to server!
15:2:13 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
15:2:27 | Player "M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
15:2:30 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
15:2:38 | Player "SANTANA" (steamId=76561199228878387) connected to server!
15:3:20 | Player "Fantasma FA" (steamId=76561198044029356) connected to server!
15:3:41 | Player "Fantasma FA" (steamId=76561198044029356) connected to server!
15:5:5 | Player "M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
15:39:25 | Player "[G.M] P4BL0" (steamId=76561198262032545) disconnected from server.
15:39:34 | Player "[G.M] P4BL0" (steamId=76561198262032545) disconnected from server.
15:43:8 | Player "Fantasma FA" (steamId=76561198044029356) disconnected from server.
15:48:23 | Player "Lermen" (steamId=76561198074146401) disconnected from server.
15:55:2 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
15:56:14 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
16:0:35 | Player "Lermen" (steamId=76561198074146401) connected to server!
16:0:54 | Player "Lermen" (steamId=76561198074146401) connected to server!
16:6:52 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
16:7:17 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
16:15:29 | Player "Perdido" (steamId=76561198110678456) connected to server!
16:19:4 | Player "Lermen" (steamId=76561198074146401) disconnected from server.
16:19:12 | Player "Lermen" (steamId=76561198074146401) disconnected from server.
16:19:50 | Player "Perdido" (steamId=76561198110678456) connected to server!
16:24:19 | Player "Fantasma FA" (steamId=76561199214576884) disconnected from server.
17:0:47 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
17:1:12 | Player "XxLipezinxX" (steamId=76561199090089389) connected to server!
17:9:34 | Player "Bwdy" (steamId=76561199014206774) connected to server!
17:9:51 | Player "Bwdy" (steamId=76561199014206774) connected to server!
17:19:11 | Player "Perdido" (steamId=76561198110678456) disconnected from server.
17:19:41 | Player "Survivor" (steamId=76561198876629594) connected to server!
17:25:5 | Player "Bwdy" (steamId=76561199014206774) disconnected from server.
17:25:7 | Player "Bwdy" (steamId=76561199014206774) disconnected from server.
