=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-9_18-0-30
====================================================================================
18:0:30 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:0:30 | [PermissionManager] Perm (FreeCamera) has been registered!
18:0:30 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:0:30 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:0:30 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:0:30 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:0:30 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:0:30 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:0:30 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:0:30 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:0:30 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:0:30 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:0:30 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:0:30 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:0:30 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:0:30 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:0:30 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:0:30 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:0:30 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:0:30 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:0:30 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:0:30 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:0:30 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:0:30 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:0:30 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:0:30 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:0:30 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:0:30 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:0:30 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:0:30 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:0:30 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:0:30 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:0:30 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:0:30 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:0:30 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:0:30 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:0:30 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:0:30 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:0:30 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:0:30 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:0:30 | [PermissionManager] Adding Super Admin (76561198253386609)
18:0:30 | [PermissionManager] Adding Super Admin (76561198442072760)
18:0:30 | [PermissionManager] Adding Super Admin (76561198950594742)
18:0:30 | [PermissionManager] Loaded UserGroups.json
18:0:30 | Building Sets Loaded: 1
18:1:12 | Player "Clark Kent" (steamId=76561199147618923) connected to server!
18:1:12 | Player "Snow" (steamId=76561199104246317) connected to server!
18:1:14 | Player "_-DarK-_" (steamId=76561198196793686) connected to server!
18:1:16 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
18:1:41 | Player "Snow" (steamId=76561199104246317) connected to server!
18:1:42 | Player "_-DarK-_" (steamId=76561198196793686) connected to server!
18:1:46 | Player "NoobMaster" (steamId=76561198953587456) connected to server!
18:2:1 | Player "Redendor FA" (steamId=76561198118028854) connected to server!
18:2:38 | Player "[YRD] Quiites" (steamId=76561198194079053) connected to server!
18:2:59 | Player "[C.Q.C] Cobra Pyton" (steamId=76561199046735504) connected to server!
18:3:9 | Player "[YRD] Quiites" (steamId=76561198194079053) connected to server!
18:3:19 | Player "[C.Q.C] Cobra Pyton" (steamId=76561199046735504) connected to server!
18:3:38 | Player "Clark Kent" (steamId=76561199147618923) connected to server!
18:4:53 | Player "BRUXO" (steamId=76561198140728342) connected to server!
18:5:26 | Player "BRUXO" (steamId=76561198140728342) connected to server!
18:5:59 | Player "DiaZ" (steamId=76561198115691182) connected to server!
18:6:11 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
18:6:42 | Player "AVG // STARK" (steamId=76561198133211909) connected to server!
18:11:25 | Player "SANTANA" (steamId=76561199228878387) connected to server!
18:20:54 | Player "[G.M] Jonatas" (steamId=76561198212376007) connected to server!
18:22:15 | Player "[G.M] Jonatas" (steamId=76561198212376007) connected to server!
