=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-29_19-0-0
====================================================================================
19:0:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
19:0:0 | [PermissionManager] Perm (FreeCamera) has been registered!
19:0:0 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
19:0:0 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
19:0:0 | [PermissionManager] Perm (MenuServerManager) has been registered!
19:0:0 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
19:0:0 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
19:0:0 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
19:0:0 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
19:0:0 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
19:0:0 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
19:0:0 | [PermissionManager] Perm (MenuObjectManager) has been registered!
19:0:0 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
19:0:0 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
19:0:0 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
19:0:0 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
19:0:0 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
19:0:0 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
19:0:0 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
19:0:0 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
19:0:0 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
19:0:0 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
19:0:0 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
19:0:0 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
19:0:0 | [PermissionManager] Perm (MenuBansManager) has been registered!
19:0:0 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
19:0:0 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
19:0:0 | [PermissionManager] Perm (MenuWebHooks) has been registered!
19:0:0 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
19:0:0 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
19:0:0 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
19:0:0 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
19:0:0 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
19:0:0 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
19:0:0 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
19:0:0 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
19:0:0 | Building Sets Loaded: 1
19:0:0 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
19:0:0 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
19:0:0 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
19:0:0 | [PermissionManager] Adding Super Admin (76561198253386609)
19:0:0 | [PermissionManager] Adding Super Admin (76561198950594742)
19:0:0 | [PermissionManager] Adding Super Admin (76561198329721265)
19:0:0 | [PermissionManager] Adding Super Admin (76561198140728342)
19:0:0 | [PermissionManager] Loaded UserGroups.json
19:0:0 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
19:0:0 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
19:0:33 | Player "[TMT].Skinner" (steamId=76561198860620637) connected to server!
19:0:35 | Player "Lindo" (steamId=76561198358061194) connected to server!
19:0:35 | Player "Osuwari PONCHOS" (steamId=76561198109216339) connected to server!
19:0:36 | Player "[C.O.T]-LeoCoSi" (steamId=76561198798609076) connected to server!
19:0:36 | Player "Einsen" (steamId=76561198103936746) connected to server!
19:0:53 | Player "Osuwari PONCHOS" (steamId=76561198109216339) connected to server!
19:0:53 | Player "Lindo" (steamId=76561198358061194) connected to server!
19:0:53 | Player "[TMT].Skinner" (steamId=76561198860620637) connected to server!
19:0:53 | Player "Einsen" (steamId=76561198103936746) connected to server!
19:0:59 | Player "mateusna" (steamId=76561198989861938) connected to server!
19:0:59 | Player "[PS]Luuck8" (steamId=76561198096753891) connected to server!
19:1:1 | Player "Trip4Sec4" (steamId=76561198093060507) connected to server!
19:1:5 | Player "[PBM] Zooi " (steamId=76561198983969368) connected to server!
19:1:7 | Player "[PS]Luuck8" (steamId=76561198096753891) connected to server!
19:1:8 | Player "mateusna" (steamId=76561198989861938) connected to server!
19:1:12 | Player "Trip4Sec4" (steamId=76561198093060507) connected to server!
19:1:16 | Player "[PBM] Zooi " (steamId=76561198983969368) connected to server!
19:1:20 | Player "zany" (steamId=76561198412332550) connected to server!
19:1:29 | Player "[C.O.T]-LeoCoSi" (steamId=76561198798609076) disconnected from server.
19:1:30 | Player "zany" (steamId=76561198412332550) connected to server!
19:1:30 | Player "[C.O.T]-LeoCoSi" (steamId=76561198798609076) disconnected from server.
19:1:51 | Player "sorveteiro indiano" (steamId=76561198817477406) connected to server!
19:2:3 | Player "sorveteiro indiano" (steamId=76561198817477406) connected to server!
19:2:4 | Player "Henne" (steamId=76561198134091570) connected to server!
19:2:54 | Player "Henne" (steamId=76561198134091570) connected to server!
19:4:16 | Player "Plinio tedesco" (steamId=76561197987679513) connected to server!
19:4:35 | Player "Plinio tedesco" (steamId=76561197987679513) connected to server!
19:5:5 | Player "zany" (steamId=76561198412332550) disconnected from server.
19:5:5 | Player "[TMT].Skinner" (steamId=76561198860620637) disconnected from server.
19:5:5 | Player "sorveteiro indiano" (steamId=76561198817477406) disconnected from server.
19:5:5 | Player "Henne" (steamId=76561198134091570) disconnected from server.
19:5:5 | Player "[PS]Luuck8" (steamId=76561198096753891) disconnected from server.
19:5:5 | Player "Einsen" (steamId=76561198103936746) disconnected from server.
19:5:5 | Player "mateusna" (steamId=76561198989861938) disconnected from server.
19:5:5 | Player "Osuwari PONCHOS" (steamId=76561198109216339) disconnected from server.
19:5:5 | Player "[PBM] Zooi " (steamId=76561198983969368) disconnected from server.
19:5:5 | Player "Lindo" (steamId=76561198358061194) disconnected from server.
19:5:5 | Player "Trip4Sec4" (steamId=76561198093060507) disconnected from server.
19:5:5 | Player "Plinio tedesco" (steamId=76561197987679513) disconnected from server.
