=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-2-7_18-0-31
====================================================================================
18:0:31 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
18:0:31 | [PermissionManager] Perm (FreeCamera) has been registered!
18:0:31 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
18:0:31 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
18:0:31 | [PermissionManager] Perm (MenuServerManager) has been registered!
18:0:31 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
18:0:31 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
18:0:31 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
18:0:31 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
18:0:31 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
18:0:31 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
18:0:31 | [PermissionManager] Perm (MenuObjectManager) has been registered!
18:0:31 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
18:0:31 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
18:0:31 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
18:0:31 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
18:0:31 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
18:0:31 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
18:0:31 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
18:0:31 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
18:0:31 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
18:0:31 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
18:0:31 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
18:0:31 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
18:0:31 | [PermissionManager] Perm (MenuBansManager) has been registered!
18:0:31 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
18:0:31 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
18:0:31 | [PermissionManager] Perm (MenuWebHooks) has been registered!
18:0:31 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
18:0:31 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
18:0:31 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
18:0:31 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
18:0:31 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
18:0:31 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
18:0:31 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
18:0:31 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
18:0:31 | [PermissionManager] Adding Super Admin (76561198253386609)
18:0:31 | [PermissionManager] Adding Super Admin (76561198442072760)
18:0:31 | [PermissionManager] Adding Super Admin (76561198950594742)
18:0:31 | [PermissionManager] Loaded UserGroups.json
18:0:31 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
18:0:31 | Building Sets Loaded: 0
18:0:31 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
18:0:31 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
18:0:31 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
18:0:31 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
18:1:11 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
18:1:14 | Player "M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
18:1:43 | Player "Fantasma FA" (steamId=76561199214576884) connected to server!
18:1:58 | Player "SANTANA" (steamId=76561199228878387) connected to server!
18:2:45 | Player "M4ndr4k3.Rs*" (steamId=76561197977977178) connected to server!
18:3:2 | Player "Survivor" (steamId=76561198876629594) connected to server!
18:3:33 | Player "Survivor" (steamId=76561198876629594) connected to server!
18:4:35 | Player "Survivor (2)" (steamId=76561198447347699) connected to server!
18:4:40 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
18:5:7 | Player "[LMM]Sargentolmm" (steamId=76561197993431575) connected to server!
18:24:12 | Player "M4ndr4k3.Rs*" (steamId=76561197977977178) disconnected from server.
18:25:5 | Player "Survivor" (steamId=76561198876629594) disconnected from server.
18:25:13 | Player "Survivor" (steamId=76561198876629594) disconnected from server.
18:35:45 | Player "bichitodelu" (steamId=76561198868299818) connected to server!
18:38:3 | Player "Fantasma FA" (steamId=76561199214576884) disconnected from server.
18:40:19 | Player "SANTANA" (steamId=76561199228878387) connected to server!
18:45:4 | Player "Fantasma FA" (steamId=76561198044029356) connected to server!
18:46:19 | Player "Fantasma FA" (steamId=76561198044029356) connected to server!
19:1:26 | Player "Perdido" (steamId=76561198110678456) connected to server!
19:6:4 | Player "Perdido" (steamId=76561198110678456) connected to server!
19:20:57 | Player "Havaianos" (steamId=76561198128780952) connected to server!
19:21:25 | Player "Havaianos" (steamId=76561198128780952) connected to server!
19:26:4 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
19:26:6 | Player "Havaianos" (steamId=76561198128780952) disconnected from server.
19:41:27 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
19:41:55 | Player "QualityPerfect" (steamId=76561198809987603) connected to server!
19:55:40 | Player "[AVG]Guizao" (steamId=76561199092750280) connected to server!
19:56:9 | Player "[AVG]Guizao" (steamId=76561199092750280) connected to server!
20:1:19 | Player "[AVG]Guizao" (steamId=76561199092750280) disconnected from server.
20:1:26 | Player "[AVG]Guizao" (steamId=76561199092750280) disconnected from server.
20:6:41 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
20:7:3 | Player "[G.M] P4BL0" (steamId=76561198262032545) connected to server!
20:12:50 | Player "Mariano Matador" (steamId=76561199070049294) connected to server!
20:13:38 | Player "Mariano Matador" (steamId=76561199070049294) connected to server!
20:20:39 | Player "Fantasma FA" (steamId=76561198044029356) disconnected from server.
20:33:38 | Player "TioBarcos" (steamId=76561199086647922) connected to server!
20:40:39 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
20:41:8 | Player "[Mercenarios] Rambo" (steamId=76561198375135263) connected to server!
