=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-20_20-8-6
====================================================================================
20:8:6 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
20:8:6 | [PermissionManager] Perm (FreeCamera) has been registered!
20:8:6 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
20:8:6 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
20:8:6 | [PermissionManager] Perm (MenuServerManager) has been registered!
20:8:6 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
20:8:6 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
20:8:6 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
20:8:6 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
20:8:6 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
20:8:6 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
20:8:6 | [PermissionManager] Perm (MenuObjectManager) has been registered!
20:8:6 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
20:8:6 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
20:8:6 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
20:8:6 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
20:8:6 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
20:8:6 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
20:8:6 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
20:8:6 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
20:8:6 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
20:8:6 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
20:8:6 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
20:8:6 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
20:8:6 | [PermissionManager] Perm (MenuBansManager) has been registered!
20:8:6 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
20:8:6 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
20:8:6 | [PermissionManager] Perm (MenuWebHooks) has been registered!
20:8:6 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
20:8:6 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
20:8:6 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
20:8:6 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
20:8:6 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
20:8:6 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
20:8:6 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
20:8:6 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
20:8:6 | [PermissionManager] Adding Super Admin (76561198253386609)
20:8:6 | [PermissionManager] Adding Super Admin (76561198950594742)
20:8:6 | [PermissionManager] Adding Super Admin (76561198329721265)
20:8:6 | [PermissionManager] Adding Super Admin (76561198140728342)
20:8:6 | [PermissionManager] Loaded UserGroups.json
20:8:6 | Building Sets Loaded: 2
20:8:6 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
20:8:6 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
20:8:6 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:NamalskRunEvent) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
20:8:6 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
20:8:6 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
20:8:42 | Player "Cory" (steamId=76561198274496779) connected to server!
20:8:42 | Player "Survivor" (steamId=76561198320488765) connected to server!
20:8:44 | Player "Silent" (steamId=76561198975369071) connected to server!
20:9:3 | Player "Survivor" (steamId=76561198320488765) connected to server!
20:9:3 | Player "Silent" (steamId=76561198975369071) connected to server!
20:9:10 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
20:9:19 | Player "Survivor" (steamId=76561198320488765) disconnected from server.
20:9:27 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
20:9:38 | Player "capacete_02" (steamId=76561199134380155) connected to server!
20:9:51 | Player "Cory" (steamId=76561198274496779) connected to server!
20:10:23 | Player "capacete_02" (steamId=76561199134380155) connected to server!
20:16:40 | Player "Cory" (steamId=76561198274496779) disconnected from server.
20:25:3 | Player "lilbread" (steamId=76561198084121418) connected to server!
20:39:23 | Player "Vei" (steamId=76561199151309705) connected to server!
20:40:10 | Player "Vei" (steamId=76561199151309705) disconnected from server.
20:40:11 | Player "Vei" (steamId=76561199151309705) disconnected from server.
20:59:59 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
21:0:57 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
21:15:55 | Player "capacete_02" (steamId=76561199134380155) disconnected from server.
21:30:34 | Player "Survivor" (steamId=76561198320488765) connected to server!
21:30:50 | Player "Survivor" (steamId=76561198320488765) connected to server!
21:35:31 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
21:35:59 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
21:37:44 | Player "AEsir" (steamId=76561198126134240) connected to server!
21:39:53 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
21:45:1 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
21:47:27 | Player "Survivor (2)" (steamId=76561198944746969) connected to server!
21:49:37 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
21:49:53 | Player "ursssinhocarrinho" (steamId=76561198046104047) connected to server!
21:52:30 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
21:52:31 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
21:59:59 | Player "AEsir" (steamId=76561198126134240) disconnected from server.
22:11:1 | Player "[EM] ToyStory" (steamId=76561198133211909) disconnected from server.
22:11:4 | Player "[EM] ToyStory" (steamId=76561198133211909) disconnected from server.
22:16:14 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
22:16:28 | Player "[EM] ToyStory" (steamId=76561198133211909) connected to server!
22:47:44 | Player "AEsir" (steamId=76561198126134240) connected to server!
22:47:57 | Player "AEsir" (steamId=76561198126134240) connected to server!
22:59:42 | Player "juarez" (steamId=76561198296387027) connected to server!
23:0:49 | Player "juarez" (steamId=76561198296387027) connected to server!
23:16:24 | Player "[CMDs]Chefe" (steamId=76561198349620379) connected to server!
23:17:44 | Player "[CMDs]Chefe" (steamId=76561198349620379) connected to server!
23:23:59 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
23:28:39 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
23:32:29 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
23:33:37 | Player "Apocalipse" (steamId=76561198064120719) disconnected from server.
23:37:47 | Player "juarez" (steamId=76561198296387027) disconnected from server.
23:39:32 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
23:39:53 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
23:45:23 | Player "[EM]Pysicol" (steamId=76561198112459474) disconnected from server.
23:45:43 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
23:45:58 | Player "[EM]Pysicol" (steamId=76561198112459474) connected to server!
23:52:54 | Player "[CMDs]Chefe" (steamId=76561198349620379) disconnected from server.
23:53:45 | Player "juarez" (steamId=76561198296387027) connected to server!
23:54:37 | Player "juarez" (steamId=76561198296387027) connected to server!
23:55:44 | Player "[CMDs]Chefe" (steamId=76561198349620379) connected to server!
23:57:49 | Player "[CMDs]Chefe" (steamId=76561198349620379) connected to server!
0:1:47 | Player "Fors7i [ HTR ] " (steamId=76561199107218715) connected to server!
0:2:57 | Player "[TEC]TROPAcwb" (steamId=76561198852436626) connected to server!
0:3:44 | Player "Apocalipse" (steamId=76561198064120719) disconnected from server.
0:16:44 | Player "[TEC]TROPAcwb" (steamId=76561198852436626) disconnected from server.
0:17:17 | Player "juarez" (steamId=76561198296387027) disconnected from server.
0:19:7 | Player "Survivor" (steamId=76561198268992126) connected to server!
0:19:59 | Player "Survivor" (steamId=76561198268992126) connected to server!
0:28:57 | Player "Survivor (2)" (steamId=76561198809235692) connected to server!
0:29:20 | Player "[CMDs]Chefe" (steamId=76561198349620379) disconnected from server.
0:31:51 | Player "AEsir" (steamId=76561198126134240) disconnected from server.
0:37:15 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
0:37:34 | Player "Apocalipse" (steamId=76561198064120719) connected to server!
0:43:26 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
0:45:17 | Player "DSDiego" (steamId=76561198258939419) connected to server!
0:49:12 | Player "[CMDs]MrZulu" (steamId=76561198133335010) connected to server!
0:50:18 | Player "[CMDs]MrZulu" (steamId=76561198133335010) disconnected from server.
0:56:29 | Player "Pretovisck" (steamId=76561198189563645) connected to server!
0:59:8 | Player "Cory" (steamId=76561198274496779) connected to server!
0:59:29 | Player "Cory" (steamId=76561198274496779) connected to server!
0:59:59 | Player "DSDiego" (steamId=76561198258939419) disconnected from server.
1:0:1 | Player "DSDiego" (steamId=76561198258939419) disconnected from server.
1:9:32 | Player "Cory" (steamId=76561198274496779) disconnected from server.
1:12:33 | Player "Cory" (steamId=76561198274496779) connected to server!
1:12:48 | Player "Cory" (steamId=76561198274496779) connected to server!
1:18:23 | Player "Survivor (2)" (steamId=76561198809235692) disconnected from server.
1:31:4 | Player "NoobsterKill" (steamId=76561199037092288) connected to server!
1:34:53 | Player "[CMDs] BocaPretta" (steamId=76561198061748681) connected to server!
1:36:20 | Player "[CMDs] BocaPretta" (steamId=76561198061748681) connected to server!
1:37:51 | Player "Shiryu" (steamId=76561198816995153) connected to server!
1:38:4 | Player "DSDiego" (steamId=76561198258939419) connected to server!
1:38:11 | Player "Shiryu" (steamId=76561198816995153) connected to server!
1:38:26 | Player "DSDiego" (steamId=76561198258939419) connected to server!
1:39:8 | Player "Survivor" (steamId=76561198268992126) disconnected from server.
1:44:5 | Player "[Seals]CoYoTe-_" (steamId=76561198126157323) connected to server!
1:53:42 | Player "[Seals]CoYoTe-_" (steamId=76561198126157323) disconnected from server.
2:5:0 | Player "[EM] ToyStory" (steamId=76561198133211909) disconnected from server.
2:5:43 | Player "[Seals]CoYoTe-_" (steamId=76561198126157323) connected to server!
2:5:53 | Player "[Seals]CoYoTe-_" (steamId=76561198126157323) connected to server!
2:6:27 | Player "DSDiego" (steamId=76561198258939419) disconnected from server.
2:6:29 | Player "DSDiego" (steamId=76561198258939419) disconnected from server.
2:8:51 | Player "[EM]Pysicol" (steamId=76561198112459474) disconnected from server.
2:8:51 | Player "Cory" (steamId=76561198274496779) disconnected from server.
2:8:51 | Player "NoobsterKill" (steamId=76561199037092288) disconnected from server.
2:8:51 | Player "Apocalipse" (steamId=76561198064120719) disconnected from server.
2:8:51 | Player "[CMDs] BocaPretta" (steamId=76561198061748681) disconnected from server.
2:8:51 | Player "[Seals]CoYoTe-_" (steamId=76561198126157323) disconnected from server.
2:8:51 | Player "Shiryu" (steamId=76561198816995153) disconnected from server.
2:8:51 | Player "ursssinhocarrinho" (steamId=76561198046104047) disconnected from server.
