=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-4-21_23-1-2
====================================================================================
23:1:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
23:1:2 | [PermissionManager] Perm (FreeCamera) has been registered!
23:1:2 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
23:1:2 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
23:1:2 | [PermissionManager] Perm (MenuServerManager) has been registered!
23:1:2 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
23:1:2 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
23:1:2 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
23:1:2 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
23:1:2 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
23:1:2 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
23:1:2 | [PermissionManager] Perm (MenuObjectManager) has been registered!
23:1:2 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
23:1:2 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
23:1:2 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
23:1:2 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
23:1:2 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
23:1:2 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
23:1:2 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
23:1:2 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
23:1:2 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
23:1:2 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
23:1:2 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
23:1:2 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
23:1:2 | [PermissionManager] Perm (MenuBansManager) has been registered!
23:1:2 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
23:1:2 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
23:1:2 | [PermissionManager] Perm (MenuWebHooks) has been registered!
23:1:2 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
23:1:2 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
23:1:2 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
23:1:2 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
23:1:2 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
23:1:2 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
23:1:2 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
23:1:2 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
23:1:2 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
23:1:2 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
23:1:2 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
23:1:2 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
23:1:2 | [PermissionManager] Adding Super Admin (76561198253386609)
23:1:2 | [PermissionManager] Adding Super Admin (76561198950594742)
23:1:2 | [PermissionManager] Adding Super Admin (76561198329721265)
23:1:2 | [PermissionManager] Adding Super Admin (76561198140728342)
23:1:2 | [PermissionManager] Loaded UserGroups.json
23:1:2 | Building Sets Loaded: 2
23:1:2 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
23:1:20 | Player "sarna do capeta" (steamId=76561198287067059) connected to server!
23:1:20 | Player "YoloBolo" (steamId=76561198173554925) connected to server!
23:1:22 | Player "DanielSam" (steamId=76561198867200764) connected to server!
23:1:24 | Player "[LB]KAS" (steamId=76561199202697738) connected to server!
23:1:24 | Player "[TTKS] RDS" (steamId=76561198403580298) connected to server!
23:1:24 | Player "[L.B] Santorin" (steamId=76561199069721527) connected to server!
23:1:25 | Player "Libertario com Caganeira" (steamId=76561198171865554) connected to server!
23:1:30 | Player "sarna do capeta" (steamId=76561198287067059) connected to server!
23:1:30 | Player "YoloBolo" (steamId=76561198173554925) connected to server!
23:1:30 | Player "cucis" (steamId=76561199128850258) connected to server!
23:1:31 | Player "[L.B] Santorin" (steamId=76561199069721527) connected to server!
23:1:32 | Player "DanielSam" (steamId=76561198867200764) connected to server!
23:1:32 | Player "[TTKS] RDS" (steamId=76561198403580298) connected to server!
23:1:33 | Player "[L.B]TropaDoEnguisa" (steamId=76561198211423224) connected to server!
23:1:36 | Player "G A T O" (steamId=76561199207813177) connected to server!
23:1:39 | Player "[LB]KAS" (steamId=76561199202697738) connected to server!
23:1:42 | Player "Libertario com Caganeira" (steamId=76561198171865554) connected to server!
23:1:42 | Player "jotinha" (steamId=76561199074349181) connected to server!
23:1:47 | Player "G A T O" (steamId=76561199207813177) connected to server!
23:1:48 | Player "[L.B]TropaDoEnguisa" (steamId=76561198211423224) connected to server!
23:1:49 | Player "jotinha" (steamId=76561199074349181) connected to server!
23:2:41 | Player "Luska" (steamId=76561198099970604) connected to server!
23:2:51 | Player "DarkFyll" (steamId=76561198972162440) connected to server!
23:2:56 | Player "Luska" (steamId=76561198099970604) connected to server!
23:2:59 | Player "DarkFyll" (steamId=76561198972162440) connected to server!
23:3:30 | Player "[CLV]-Pain_Obeso" (steamId=76561199059415820) connected to server!
23:3:38 | Player "[CLV]-Pain_Obeso" (steamId=76561199059415820) connected to server!
23:4:53 | Player "Stitch Do PUBG" (steamId=76561198398833122) connected to server!
23:5:1 | Player "Stitch Do PUBG" (steamId=76561198398833122) connected to server!
23:6:1 | Player "[HORDA]ThiagoPenna" (steamId=76561198218822351) connected to server!
23:6:54 | Player "[HORDA]ThiagoPenna" (steamId=76561198218822351) connected to server!
23:7:4 | Player "SirPsychoBerg" (steamId=76561198411771684) connected to server!
23:7:5 | Player "Passo Largo" (steamId=76561199203652654) connected to server!
23:7:14 | Player "SirPsychoBerg" (steamId=76561198411771684) connected to server!
23:8:4 | Player "sarna do capeta" (steamId=76561198287067059) disconnected from server.
23:8:21 | Player "MadPana" (steamId=76561198042363311) connected to server!
23:8:21 | Player "PintoJunior" (steamId=76561198057936781) connected to server!
23:8:27 | Player "sarna do capeta" (steamId=76561198287067059) connected to server!
23:8:30 | Player "MadPana" (steamId=76561198042363311) connected to server!
23:8:31 | Player "[L.B] LopesTa " (steamId=76561198375254083) connected to server!
23:8:34 | Player "sarna do capeta" (steamId=76561198287067059) connected to server!
23:8:39 | Player "[L.B] LopesTa " (steamId=76561198375254083) connected to server!
23:8:52 | Player "Tano" (steamId=76561198110018783) connected to server!
23:9:1 | Player "Felipe" (steamId=76561198145846598) connected to server!
23:9:36 | Player "Tano" (steamId=76561198110018783) connected to server!
23:10:4 | Player "Felipe" (steamId=76561198145846598) connected to server!
23:10:17 | Player "cucis" (steamId=76561199128850258) disconnected from server.
23:11:9 | Player "[LB]KAS" (steamId=76561199202697738) disconnected from server.
23:11:11 | Player "[LB]KAS" (steamId=76561199202697738) disconnected from server.
23:11:46 | Player "[LB]KAS" (steamId=76561199202697738) connected to server!
23:11:55 | Player "[LB]KAS" (steamId=76561199202697738) connected to server!
23:12:26 | Player "DanielSam" (steamId=76561198867200764) disconnected from server.
23:12:26 | Player "[L.B] LopesTa " (steamId=76561198375254083) disconnected from server.
23:12:26 | Player "Felipe" (steamId=76561198145846598) disconnected from server.
23:12:26 | Player "Stitch Do PUBG" (steamId=76561198398833122) disconnected from server.
23:12:26 | Player "[LB]KAS" (steamId=76561199202697738) disconnected from server.
23:12:26 | Player "G A T O" (steamId=76561199207813177) disconnected from server.
23:12:26 | Player "PintoJunior" (steamId=76561198057936781) disconnected from server.
23:12:26 | Player "Tano" (steamId=76561198110018783) disconnected from server.
23:12:26 | Player "Luska" (steamId=76561198099970604) disconnected from server.
23:12:26 | Player "YoloBolo" (steamId=76561198173554925) disconnected from server.
23:12:26 | Player "Libertario com Caganeira" (steamId=76561198171865554) disconnected from server.
23:12:26 | Player "sarna do capeta" (steamId=76561198287067059) disconnected from server.
23:12:26 | Player "SirPsychoBerg" (steamId=76561198411771684) disconnected from server.
23:12:26 | Player "[CLV]-Pain_Obeso" (steamId=76561199059415820) disconnected from server.
23:12:26 | Player "Passo Largo" (steamId=76561199203652654) disconnected from server.
23:12:26 | Player "jotinha" (steamId=76561199074349181) disconnected from server.
23:12:26 | Player "MadPana" (steamId=76561198042363311) disconnected from server.
23:12:26 | Player "[L.B]TropaDoEnguisa" (steamId=76561198211423224) disconnected from server.
23:12:26 | Player "[TTKS] RDS" (steamId=76561198403580298) disconnected from server.
23:12:26 | Player "[HORDA]ThiagoPenna" (steamId=76561198218822351) disconnected from server.
23:12:26 | Player "DarkFyll" (steamId=76561198972162440) disconnected from server.
23:12:26 | Player "[L.B] Santorin" (steamId=76561199069721527) disconnected from server.
